pair_id,L1,a1,b1,L2,a2,b2,DV
57,36.320019,-4.080234,-30.089994,36.052555,-4.205492,-27.917330,0.689236
58,33.480099,-1.550365,-28.259892,33.670628,-2.131690,-26.219049,0.735806
59,36.179943,-4.979801,-26.410086,36.294350,-6.567866,-26.312645,0.940714
60,47.080059,11.319860,-30.779877,47.158413,12.350817,-30.424925,1.126994
61,46.890015,10.069849,-30.880028,47.204163,10.844788,-29.599417,1.276018
62,46.779980,11.149974,-31.060022,47.082146,11.567209,-29.813774,1.052482
63,47.140015,11.269973,-30.820038,47.412903,10.491948,-28.995892,0.624038
64,47.140015,12.339876,-30.329971,47.205204,10.858968,-29.445404,0.791690
65,45.940025,13.010096,-10.899981,46.061840,14.646774,-10.607154,1.145622
66,46.000046,14.609716,-10.529899,46.013577,15.713557,-9.894520,0.847574
67,46.179951,16.480263,-11.470162,45.868881,15.789123,-9.878959,0.838260
68,46.199993,16.500267,-11.459942,45.929852,14.754106,-10.535502,0.940714
69,44.640045,12.699732,-12.679982,44.837490,11.331804,-12.118423,0.661294
70,52.730019,16.709738,-3.169944,53.047962,18.032227,-2.905269,0.856888
71,52.810001,16.669802,-3.220062,52.799011,17.238127,-2.289330,0.651980
72,53.330006,17.679810,-2.149913,53.340828,17.567802,-1.053871,0.661294
73,53.870049,18.209583,-1.659847,54.156631,17.054462,-0.875474,0.819632
74,53.059967,19.589966,-1.450114,53.353271,17.550825,-1.098279,0.950028
75,45.099937,36.750183,22.469835,46.181698,36.919830,22.239534,1.145622
76,43.600025,37.299789,22.570135,44.974243,37.176563,22.396780,1.359844
77,85.979988,-6.429916,45.730019,87.029762,-6.352920,45.572887,0.819632
78,85.310013,-6.220155,45.670074,87.171516,-5.994797,45.503944,1.061796
79,85.030022,-5.810035,45.769970,87.249275,-6.008614,45.565529,1.508868
80,54.930012,-32.429749,0.270046,56.019749,-32.491016,0.369239,0.977970
81,53.339966,-31.979870,-0.019988,54.843761,-32.081135,0.060787,1.369158
82,37.379910,-6.629993,-26.860109,38.330647,-6.845721,-27.053663,1.071110
83,36.859932,-6.639829,-26.840183,38.485317,-6.538599,-27.054052,1.350530
84,86.580002,-0.489999,-0.260012,88.611290,-0.545052,-0.230097,1.024540
85,88.439987,-0.489861,-0.399999,90.120468,-0.527674,-0.054545,0.959342
86,77.850014,-0.320116,-0.389929,79.349983,-0.283774,-0.428166,1.108366
87,77.709984,-0.329912,-0.360063,79.830170,-0.339759,-0.415828,1.201506
88,65.320007,-0.190133,0.050017,66.628510,-0.195206,0.009758,1.276018
89,67.120010,-0.220064,-0.059993,68.932762,-0.181803,0.036841,1.238762
90,60.529984,-0.269778,0.049917,62.002789,-0.243119,-0.014012,1.052482
91,60.050018,-0.280042,0.000022,61.791084,-0.290317,-0.077282,1.294646
92,53.139946,-0.230001,-0.080036,54.464062,-0.230903,-0.011544,1.480926
93,49.019993,-0.259981,-0.090002,50.664150,-0.268229,-0.125409,1.499554
94,39.310013,-0.119867,0.399979,40.557251,-0.126699,0.324720,1.117680
95,39.349953,-0.119531,0.370032,41.062656,-0.073920,0.343302,1.490240
96,29.090023,-0.019617,1.009960,30.091274,-0.001390,0.994154,0.810318
97,27.350077,0.109082,0.960334,29.079784,0.071702,0.961482,1.126994
98,60.260040,-0.290121,-0.089943,61.004269,-0.255718,-0.040134,0.651980
99,61.379997,-0.299871,-0.100025,62.451286,-0.302035,-0.062440,0.894144
100,60.999969,-0.269999,-0.070040,62.370724,-0.274796,-0.071283,1.201506
101,60.360020,-0.310067,-0.049900,62.078907,-0.283174,-0.077197,1.378472
102,60.460007,-0.239831,0.050053,63.133312,-0.252147,-0.026832,1.769660
103,46.260052,36.889938,22.139956,46.765984,36.977833,22.029522,0.558840
104,43.819950,37.200417,21.679749,44.566662,37.167774,21.584000,0.838260
105,43.860050,36.959896,22.410271,44.775291,36.950111,22.187439,1.229448
106,43.990017,37.080006,23.210077,45.608574,36.694283,22.471897,1.341216
107,44.859974,36.539989,21.909847,46.673664,36.923515,22.141479,1.555438
108,86.060020,-6.510134,46.070030,86.660881,-6.757248,45.880108,0.502956
109,85.940002,-6.520092,45.909935,86.902222,-6.814412,46.087063,0.633352
110,85.480003,-6.330004,45.910030,86.772034,-6.728520,46.019070,0.707864
111,85.609985,-6.349862,45.950016,87.368370,-6.851581,46.277355,0.838260
112,85.349991,-6.309961,45.840000,87.219841,-6.046001,45.760250,1.061796
113,54.709980,-32.010151,-0.019989,55.164921,-31.733152,0.030080,0.819632
114,55.469971,-31.809582,0.229923,56.632538,-31.986355,0.242249,1.266704
115,53.739994,-31.780239,-0.039934,55.635010,-31.979239,-0.144019,1.490240
116,55.290039,-31.810183,0.120075,57.291088,-32.197414,0.297608,1.685834
117,55.420021,-31.670340,0.230093,57.577835,-31.706760,0.230432,1.788288
118,36.859932,-5.979856,-26.460176,37.846916,-6.226113,-26.679174,0.698550
119,37.330013,-6.130115,-26.699909,38.405811,-6.334813,-26.827850,0.847574
120,37.789974,-6.189986,-26.809978,38.865265,-6.263278,-26.997616,0.940714
121,37.340076,-6.220028,-26.649906,38.782001,-6.432776,-26.949820,1.099052
122,36.600014,-5.960459,-26.409985,38.223091,-6.297909,-26.829771,1.285332
123,90.010017,-0.500077,-0.269921,90.360725,-0.490996,-0.059470,0.409816
124,88.600014,-0.490001,-0.500009,90.127861,-0.486455,-0.296393,0.717178
125,86.979988,-0.469974,-0.480028,88.721519,-0.523410,-0.453002,0.791690
126,88.439987,-0.479877,-0.519994,90.222015,-0.518040,-0.176589,0.959342
127,87.069992,-0.469996,-0.500040,89.979553,-0.521263,-0.320616,1.210820
128,77.289986,-0.349845,-0.440057,77.960709,-0.313829,-0.521473,0.530898
129,80.000008,-0.359989,-0.469953,80.761749,-0.400043,-0.345038,0.651980
130,78.030022,-0.350098,-0.529925,79.541489,-0.314176,-0.570527,0.903458
131,77.979973,-0.339774,-0.490079,79.941650,-0.344478,-0.452632,1.043168
132,78.630005,-0.370145,-0.640013,80.782745,-0.366428,-0.414084,1.303960
133,65.610001,-0.200168,0.010009,66.750183,-0.282890,-0.098852,0.791690
134,66.989975,-0.229866,-0.040099,68.188835,-0.196661,-0.068898,0.940714
135,67.659988,-0.240068,-0.060064,69.321693,-0.203606,-0.005063,1.164250
136,65.489990,-0.209888,-0.030039,67.537895,-0.219260,-0.113833,1.266704
137,65.549965,-0.209670,-0.010013,67.980354,-0.256486,-0.065613,1.536810
138,49.929989,-0.319852,-0.180089,50.275303,-0.311486,0.016509,0.493642
139,49.369968,-0.309707,-0.110023,50.235119,-0.278417,-0.002080,0.801004
140,53.499966,-0.289639,-0.099991,54.872982,-0.291807,-0.031557,1.350530
141,49.330006,-0.340078,0.059926,51.063438,-0.330236,-0.160810,1.536810
142,47.429981,-0.299898,0.120069,49.905563,-0.318253,-0.006174,1.816230
143,40.610065,-0.250334,0.340087,41.536480,-0.232463,0.269264,0.670608
144,39.459953,-0.239451,0.339969,40.424210,-0.216462,0.383057,0.884830
145,39.919960,-0.209517,0.309877,41.141003,-0.215513,0.288270,1.117680
146,40.370064,-0.190141,0.300135,42.101131,-0.262156,0.030803,1.508868
147,39.909977,-0.269585,0.340036,42.056862,-0.338895,0.218979,1.713776
148,27.739988,-0.349973,0.510098,29.085159,-0.327814,0.383867,0.726492
149,27.609879,-0.109880,0.359802,29.091045,-0.138606,0.275119,1.285332
150,28.199905,-0.079751,0.679877,30.088825,-0.175951,0.495833,1.471612
151,27.850124,-0.320967,0.360110,30.234594,-0.331255,0.517327,1.676520
152,30.109882,-0.149556,0.529805,32.548203,-0.014660,0.822291,1.853486
153,36.719906,-5.939304,-26.230083,36.962151,-4.772886,-25.839621,0.801004
154,36.799908,-6.019723,-26.060087,36.706425,-4.761831,-26.086067,0.968656
155,36.680004,-6.099828,-26.360064,36.810917,-4.520868,-26.251211,1.089738
156,36.659935,-6.049345,-26.390139,36.697433,-4.255842,-25.924410,1.387786
157,36.730015,-3.689751,-29.899895,36.655056,-3.903488,-27.743719,0.847574
158,36.700058,-3.810539,-29.879841,36.662560,-4.018754,-27.108236,1.080424
159,36.840004,-3.620138,-30.559977,36.596630,-3.904661,-27.153231,1.285332
160,37.160072,-5.450294,-28.459883,37.215248,-4.725401,-27.185823,0.819632
161,37.269943,-5.999435,-29.780085,37.104408,-5.268204,-28.410973,0.931400
162,37.109943,-5.840141,-29.290108,37.183628,-5.036078,-27.518240,1.061796
163,37.240040,-5.679979,-29.049982,37.258389,-4.782198,-27.048798,1.164250
164,34.290054,-0.330646,-28.629921,34.310619,-1.700607,-26.025595,1.145622
165,34.290054,-0.330646,-28.619833,34.372211,-2.171171,-25.444975,1.369158
166,34.209900,-0.479747,-28.020115,34.700409,-2.530093,-24.600765,1.490240
167,34.359901,-0.229995,-28.710108,34.665775,-2.507948,-24.569050,1.546124
168,35.209999,-2.500223,-27.780027,35.010822,-2.131342,-27.810368,0.773062
169,35.939976,-3.930017,-27.800022,35.413933,-2.704753,-27.551353,1.220134
170,36.050056,-3.589958,-27.839981,35.349293,-2.178814,-27.371384,1.331902
171,36.559929,-3.859511,-27.310108,35.444031,-2.555216,-27.649099,1.462298
172,37.730022,-5.990295,-28.649986,38.476555,-5.972430,-27.080017,0.903458
173,37.580017,-5.929792,-29.159918,38.418636,-6.023178,-27.350594,1.015226
174,37.560074,-5.829940,-29.269943,38.452000,-5.958961,-27.185535,1.182878
175,37.280025,-6.140502,-29.720020,38.829117,-6.042231,-26.902132,1.508868
176,34.299927,-0.050022,-27.590059,33.780468,-0.139658,-26.612059,0.922086
177,34.359901,-0.149648,-28.000160,33.757782,-0.305353,-26.481668,1.015226
178,34.580097,-0.000349,-28.259882,33.774170,-0.246821,-26.434423,1.173564
179,49.860012,-0.500102,1.290051,50.063301,-0.313307,0.363834,1.117680
180,49.679951,-0.899978,0.509990,50.158894,-0.464924,1.024953,1.378472
181,50.069977,0.050231,1.790040,50.165195,0.087986,0.707375,1.322588
182,49.629978,-0.269678,0.589871,50.085823,0.089456,0.722925,1.015226
183,49.709969,-0.909688,0.500009,49.758137,-0.542145,1.335017,1.220134
184,49.770046,-0.010005,0.350083,50.164600,-0.330943,0.464167,1.005912
185,49.340000,-0.150016,0.389927,49.787842,-0.543494,1.342018,1.639264
186,49.780025,-0.549916,1.290112,50.115002,0.035575,1.928979,1.508868
187,49.209953,-0.060044,0.419992,49.514420,-0.845938,0.557678,1.723090
188,49.709969,-0.069710,0.489855,49.734062,-0.556573,1.308726,1.322588
189,49.349995,-0.119898,0.430025,49.989426,0.038645,0.684599,0.940714
190,49.780025,-0.560347,1.260081,50.245674,0.077536,0.497614,1.536810
191,49.600010,-0.910139,0.549962,49.756809,-0.038518,0.349043,1.620636
192,49.600010,-0.269836,0.610008,50.056267,0.021687,1.815741,1.508868
193,49.629978,-0.870136,0.539896,50.617638,-1.493455,0.332522,1.676520
194,49.580051,-0.260413,0.530073,50.274353,-0.425916,0.832900,1.117680
195,49.419971,-0.099809,0.479925,50.010326,0.021667,1.817290,1.490240
196,49.699966,0.010160,0.369990,49.952126,0.016925,1.758797,1.639264
197,49.960022,-0.269979,0.420028,49.995876,0.031228,1.784531,1.574066
198,49.709969,-0.040116,0.359962,50.330692,-0.459280,0.893318,1.434356
199,49.340000,-0.140032,0.370021,50.205933,-0.313389,0.507765,1.126994
200,50.589958,-1.509631,0.329892,50.105358,-0.304889,0.460561,1.741718
201,50.679951,-1.539990,0.379926,50.315197,-0.461954,0.918365,1.760346
202,49.699966,-0.819715,0.519874,50.261677,0.096776,0.594657,1.704462
203,45.270050,37.069607,22.800039,45.805882,37.094406,22.913883,0.587042
204,45.140049,36.999737,22.880068,45.936909,37.190865,22.823160,0.785367
205,44.880054,37.119598,22.940094,46.212364,37.041267,22.777866,1.070955
206,44.759933,37.080364,22.879847,46.325886,37.092598,22.812387,1.237548
207,44.699978,37.049923,22.970020,46.376072,37.150539,22.730930,1.594533
208,44.360012,36.669922,22.630003,44.545097,37.677273,22.555637,0.626707
209,44.330009,36.469742,22.610123,44.572052,37.892254,22.571035,0.753635
210,44.419933,36.180050,22.549789,44.476891,38.165051,22.633118,0.936094
211,44.510017,36.009880,22.309853,44.396122,38.320248,22.879450,1.070955
212,44.489975,35.940083,22.349972,44.418793,38.393051,22.841824,1.308945
213,44.530048,37.109947,21.579975,44.373436,37.027821,22.658421,0.507712
214,44.449993,37.159794,21.469868,44.449993,36.990246,22.784620,0.785367
215,44.440022,37.059891,21.320107,44.468494,37.088528,22.914507,1.047156
216,44.470062,37.049984,21.120243,44.441589,37.090839,23.134239,1.285146
217,44.389988,35.210106,20.949846,44.389988,36.669048,22.188967,0.507712
218,44.380001,35.230007,20.779892,44.408531,36.660927,22.350222,0.690171
219,44.389988,35.119984,20.709894,44.389988,36.770107,22.397390,0.864697
220,44.399975,34.690235,20.380014,44.385708,37.214767,22.749870,1.158218
221,44.440022,37.499954,21.389961,44.440022,36.635834,22.143272,0.713970
222,44.459957,37.570316,21.250092,44.417225,36.541306,22.289186,0.848831
223,44.500069,37.659645,21.260138,44.386135,36.466400,22.274618,0.936094
224,44.449993,37.710121,21.169832,44.435749,36.423412,22.375410,1.158218
225,44.480019,37.719929,20.979906,44.394554,36.395611,22.567541,1.380342
226,43.619938,35.980026,22.650084,44.214138,36.609791,22.720144,0.507712
227,43.569984,35.820053,22.639833,44.265610,36.776638,22.724449,0.769501
228,43.449951,35.710300,22.719934,44.406105,36.882622,22.633024,1.023357
229,43.449951,35.560188,22.639994,44.391842,37.037529,22.739870,1.237548
230,45.700008,35.510201,22.999979,45.356415,36.039078,23.095837,0.507712
231,44.330009,37.199749,23.160069,43.781830,37.969376,23.073114,1.070955
232,45.350056,36.019573,23.100149,44.323860,37.201443,23.160089,1.427940
233,45.229973,36.590229,23.069777,43.780373,37.969959,23.060562,1.800791
234,43.959930,37.020500,22.630070,44.376717,37.008488,23.037443,0.936094
235,43.899956,37.030128,22.490103,44.417511,36.980030,23.176720,1.102687
236,43.759983,37.000278,22.379950,44.564960,37.031937,23.284607,1.340677
237,43.370056,37.029957,22.269957,44.965286,36.990047,23.413904,1.800791
238,45.929989,37.099899,21.389887,45.257992,37.104332,22.082264,0.713970
239,45.219978,37.020203,22.339933,44.218014,37.151577,23.296185,1.023357
240,45.259933,37.100170,22.099951,44.173214,37.137138,23.219437,1.308945
241,60.999969,-0.269999,-0.070040,62.370724,-0.274796,-0.071283,0.991625
242,60.360020,-0.310067,-0.049900,62.078907,-0.283174,-0.077197,1.412074
243,43.819950,37.200417,21.679749,44.566662,37.167774,21.584000,0.872630
244,43.860050,36.959896,22.410271,44.775291,36.950111,22.187439,1.269280
245,85.609985,-6.349862,45.950016,87.368370,-6.851581,46.277355,0.872630
246,85.349991,-6.309961,45.840000,87.219841,-6.046001,45.760250,0.991625
247,54.709980,-32.010151,-0.019989,55.164921,-31.733152,0.030080,0.912295
248,55.469971,-31.809582,0.229923,56.632538,-31.986355,0.242249,1.126486
249,36.859932,-5.979856,-26.460176,37.846916,-6.226113,-26.679174,0.674305
250,37.330013,-6.130115,-26.699909,38.405811,-6.334813,-26.827850,0.817099
251,37.789974,-6.189986,-26.809978,38.865265,-6.263278,-26.997616,0.872630
252,37.340076,-6.220028,-26.649906,38.782001,-6.432776,-26.949820,0.991625
253,36.600014,-5.960459,-26.409985,38.223091,-6.297909,-26.829771,1.078888
254,88.439987,-0.479877,-0.519994,90.222015,-0.518040,-0.176589,0.761568
255,87.069992,-0.469996,-0.500040,89.979553,-0.521263,-0.320616,0.991625
256,78.030022,-0.350098,-0.529925,79.541489,-0.314176,-0.570527,0.817099
257,77.979973,-0.339774,-0.490079,79.941650,-0.344478,-0.452632,0.912295
258,78.630005,-0.370145,-0.640013,80.782745,-0.366428,-0.414084,1.078888
259,67.659988,-0.240068,-0.060064,69.321693,-0.203606,-0.005063,0.761568
260,65.489990,-0.209888,-0.030039,67.537895,-0.219260,-0.113833,1.078888
261,65.549965,-0.209670,-0.010013,67.980354,-0.256486,-0.065613,1.412074
262,53.499966,-0.289639,-0.099991,54.872982,-0.291807,-0.031557,1.078888
263,39.459953,-0.239451,0.339969,40.424210,-0.216462,0.383057,0.761568
264,39.919960,-0.209517,0.309877,41.141003,-0.215513,0.288270,0.912295
265,27.739988,-0.349973,0.510098,29.085159,-0.327814,0.383867,0.761568
266,27.609879,-0.109880,0.359802,29.091045,-0.138606,0.275119,1.126486
267,28.199905,-0.079751,0.679877,30.088825,-0.175951,0.495833,1.269280
268,27.850124,-0.320967,0.360110,30.234594,-0.331255,0.517327,1.412074
269,36.719906,-5.939304,-26.230083,36.962151,-4.772886,-25.839621,0.817099
270,36.799908,-6.019723,-26.060087,36.706425,-4.761831,-26.086067,0.951960
271,36.680004,-6.099828,-26.360064,36.810917,-4.520868,-26.251211,1.078888
272,36.659935,-6.049345,-26.390139,36.697433,-4.255842,-25.924410,1.412074
273,36.730015,-3.689751,-29.899895,36.655056,-3.903488,-27.743719,0.817099
274,36.700058,-3.810539,-29.879841,36.662560,-4.018754,-27.108236,1.126486
275,36.840004,-3.620138,-30.559977,36.596630,-3.904661,-27.153231,1.412074
276,37.269943,-5.999435,-29.780085,37.104408,-5.268204,-28.410973,0.674305
277,37.109943,-5.840141,-29.290108,37.183628,-5.036078,-27.518240,0.991625
278,37.240040,-5.679979,-29.049982,37.258389,-4.782198,-27.048798,1.031290
279,34.290054,-0.330646,-28.629921,34.310619,-1.700607,-26.025595,1.126486
280,34.290054,-0.330646,-28.619833,34.372211,-2.171171,-25.444975,1.189950
281,34.209900,-0.479747,-28.020115,34.700409,-2.530093,-24.600765,1.412074
282,35.939976,-3.930017,-27.800022,35.413933,-2.704753,-27.551353,0.991625
283,36.050056,-3.589958,-27.839981,35.349293,-2.178814,-27.371384,1.412074
284,37.730022,-5.990295,-28.649986,38.476555,-5.972430,-27.080017,0.761568
285,37.580017,-5.929792,-29.159918,38.418636,-6.023178,-27.350594,0.991625
286,37.560074,-5.829940,-29.269943,38.452000,-5.958961,-27.185535,1.078888
287,34.299927,-0.050022,-27.590059,33.780468,-0.139658,-26.612059,0.817099
288,34.359901,-0.149648,-28.000160,33.757782,-0.305353,-26.481668,0.991625
289,34.580097,-0.000349,-28.259882,33.774170,-0.246821,-26.434423,1.189950
290,49.860012,-0.500102,1.290051,50.063301,-0.313307,0.363834,0.872630
291,49.679951,-0.899978,0.509990,50.158894,-0.464924,1.024953,1.078888
292,50.069977,0.050231,1.790040,50.165195,0.087986,0.707375,0.951960
293,49.629978,-0.269678,0.589871,50.085823,0.089456,0.722925,0.674305
294,49.709969,-0.909688,0.500009,49.758137,-0.542145,1.335017,1.031290
295,49.340000,-0.150016,0.389927,49.787842,-0.543494,1.342018,1.078888
296,49.780025,-0.549916,1.290112,50.115002,0.035575,1.928979,1.269280
297,49.709969,-0.069710,0.489855,49.734062,-0.556573,1.308726,1.031290
298,49.349995,-0.119898,0.430025,49.989426,0.038645,0.684599,0.761568
299,49.780025,-0.560347,1.260081,50.245674,0.077536,0.497614,1.189950
300,49.600010,-0.269836,0.610008,50.056267,0.021687,1.815741,1.189950
301,49.580051,-0.260413,0.530073,50.274353,-0.425916,0.832900,0.817099
302,49.419971,-0.099809,0.479925,50.010326,0.021667,1.817290,1.412074
303,49.699966,0.010160,0.369990,49.952126,0.016925,1.758797,1.269280
304,49.960022,-0.269979,0.420028,49.995876,0.031228,1.784531,1.412074
305,49.709969,-0.040116,0.359962,50.330692,-0.459280,0.893318,1.189950
306,49.340000,-0.140032,0.370021,50.205933,-0.313389,0.507765,0.674305
