pair_id,L1,a1,b1,L2,a2,b2,DV
93,44.575171,36.958976,23.023443,44.475751,36.458716,22.474480,0.379192
94,44.575171,36.958976,23.023443,44.447285,35.975149,22.073427,0.530007
95,44.575171,36.958976,23.023443,44.575171,35.399544,21.687966,0.672204
96,44.575171,36.958976,23.023443,44.461522,34.784356,21.295253,0.956598
97,44.575171,36.958976,23.023443,44.660130,34.018074,20.740462,1.120340
98,44.575171,36.958976,23.023443,44.361727,37.415626,22.660437,0.340411
99,44.575171,36.958976,23.023443,44.404536,37.804150,22.449303,0.590333
100,44.575171,36.958976,23.023443,44.518400,38.074737,22.140307,0.642041
101,44.575171,36.958976,23.023443,44.518400,38.519962,21.880880,0.870418
102,44.575171,36.958976,23.023443,44.603517,38.781692,21.746788,1.029851
103,44.575171,36.958976,23.023443,44.475751,36.687570,23.188940,0.236995
104,44.575171,36.958976,23.023443,44.489974,36.194723,23.538595,0.525698
105,44.575171,36.958976,23.023443,44.347443,36.023719,23.780146,0.667895
106,44.575171,36.958976,23.023443,44.518400,35.472672,24.026510,0.797165
107,44.575171,36.958976,23.023443,44.489974,35.282323,24.289427,0.952289
108,44.575171,36.958976,23.023443,44.829336,37.201466,23.049247,0.366265
109,44.575171,36.958976,23.023443,45.067445,37.238599,23.194844,0.603260
110,44.575171,36.958976,23.023443,45.455626,37.534171,23.294608,0.913508
111,44.575171,36.958976,23.023443,45.675259,37.772985,23.457170,1.029851
112,44.575171,36.958976,23.023443,45.906918,37.771520,23.529614,1.219447
113,44.575171,36.958976,23.023443,44.290242,36.641809,22.806750,0.318866
114,44.575171,36.958976,23.023443,44.117983,36.442556,22.850197,0.538625
115,44.575171,36.958976,23.023443,43.697564,36.537925,22.597239,0.827328
116,44.575171,36.958976,23.023443,43.433606,36.173492,22.566770,1.034160
117,44.575171,36.958976,23.023443,43.107774,35.995247,22.458244,1.197902
118,35.537639,5.136073,-31.222385,35.537639,5.389201,-31.666007,0.249922
119,35.537639,5.136073,-31.222385,35.576787,5.757574,-32.215479,0.331793
120,35.537639,5.136073,-31.222385,35.557220,5.975550,-32.493810,0.361956
121,35.537639,5.136073,-31.222385,35.459165,6.197173,-33.091896,0.517080
122,35.537639,5.136073,-31.222385,35.615875,6.631998,-33.791557,0.586024
123,35.537639,5.136073,-31.222385,35.576787,4.713825,-30.612484,0.271467
124,35.537639,5.136073,-31.222385,35.419838,4.626253,-30.080880,0.379192
125,35.537639,5.136073,-31.222385,35.576787,4.464714,-29.692207,0.413664
126,35.537639,5.136073,-31.222385,35.518043,4.116770,-29.376575,0.469681
127,35.537639,5.136073,-31.222385,35.518043,3.810845,-28.866598,0.611878
128,35.537639,5.136073,-31.222385,35.478806,5.448763,-31.418462,0.206832
129,35.537639,5.136073,-31.222385,35.498432,5.589296,-31.369396,0.293012
130,35.537639,5.136073,-31.222385,35.498432,5.796845,-31.294240,0.473990
131,35.537639,5.136073,-31.222385,35.498432,5.971985,-31.324668,0.461063
132,35.537639,5.136073,-31.222385,35.459165,6.211708,-31.317118,0.676513
133,35.537639,5.136073,-31.222385,35.498432,5.028283,-31.252503,0.271467
134,35.537639,5.136073,-31.222385,35.635397,4.759132,-31.129794,0.323175
135,35.537639,5.136073,-31.222385,35.498432,4.607600,-31.108016,0.405046
136,35.537639,5.136073,-31.222385,35.518043,4.295116,-31.150499,0.512771
137,35.537639,5.136073,-31.222385,35.576787,4.194661,-31.076481,0.560170
138,35.537639,5.136073,-31.222385,35.713337,5.258877,-31.340491,0.258540
139,35.537639,5.136073,-31.222385,35.926470,4.011849,-30.740319,0.435209
140,35.537639,5.136073,-31.222385,35.945760,5.321209,-31.672714,0.452445
141,35.537639,5.136073,-31.222385,36.385513,5.257621,-31.828851,0.814401
142,35.537639,5.136073,-31.222385,36.593244,5.349551,-31.940681,0.904890
143,35.537639,5.136073,-31.222385,35.321257,5.115577,-31.156578,0.258540
144,35.537639,5.136073,-31.222385,35.003224,5.152797,-30.949554,0.551552
145,35.537639,5.136073,-31.222385,34.822574,5.134546,-30.839933,0.702367
146,35.537639,5.136073,-31.222385,34.579690,5.144741,-30.717819,0.870418
147,35.537639,5.136073,-31.222385,34.313907,5.050788,-30.634242,0.986761
148,86.755975,-7.080505,47.019508,86.765830,-6.879951,45.061121,0.805783
149,86.755975,-7.080505,47.019508,86.672137,-6.519472,46.062475,0.676513
150,86.755975,-7.080505,47.019508,86.682007,-7.280177,46.031143,0.710985
151,86.755975,-7.080505,47.019508,87.065483,-6.971648,46.357896,0.719603
152,86.755975,-7.080505,47.019508,86.869186,-6.886747,46.259388,0.667895
153,62.625640,0.120356,0.476170,62.499191,0.223924,-0.332791,1.012615
154,62.625640,0.120356,0.476170,62.516074,0.558020,0.015984,0.952289
155,62.625640,0.120356,0.476170,62.676105,-0.036252,0.151649,0.771311
156,62.625640,0.120356,0.476170,62.894046,0.239497,-0.020398,0.844564
157,62.625640,0.120356,0.476170,63.284988,0.106611,0.164772,0.598951
158,56.277526,-31.643416,0.499133,56.097805,-30.645119,0.261665,0.361956
159,56.277526,-31.643416,0.499133,56.307393,-31.149410,0.704647,0.310248
160,56.277526,-31.643416,0.499133,56.077781,-31.211253,0.243778,0.349029
161,44.560989,37.533206,23.417184,44.475751,36.458549,22.474497,0.611878
162,44.560989,37.533206,23.417184,44.361727,37.415458,22.660454,0.370574
163,44.560989,37.533206,23.417184,44.475751,36.687403,23.188957,0.405046
164,44.560989,37.533206,23.417184,44.829336,37.201297,23.049265,0.327484
165,44.560989,37.533206,23.417184,44.290242,36.641642,22.806768,0.564479
166,35.537639,5.389317,-31.665986,35.576787,4.713940,-30.612464,0.344720
167,35.537639,5.389317,-31.665986,35.478806,5.448878,-31.418442,0.284394
168,35.537639,5.389317,-31.665986,35.498432,5.028399,-31.252482,0.314557
169,35.537639,5.389317,-31.665986,35.713337,5.258993,-31.340470,0.271467
170,35.537639,5.389317,-31.665986,35.321257,5.115692,-31.156558,0.331793
171,86.810151,-7.015766,48.143448,86.883934,-6.706715,43.372705,1.719291
172,86.810151,-7.015766,48.143448,86.824916,-6.181005,45.907642,0.991070
173,86.810151,-7.015766,48.143448,86.731331,-7.716528,46.057229,1.271155
174,86.810151,-7.015766,48.143448,87.649933,-6.998713,46.240361,1.516768
175,86.810151,-7.015766,48.143448,86.310560,-6.860084,45.837020,1.016924
176,62.625640,-0.239445,1.038648,62.659291,0.183012,-0.463658,1.439206
177,62.625640,-0.239445,1.038648,62.768458,0.772576,0.014121,1.370262
178,62.625640,-0.239445,1.038648,62.676105,-0.392330,0.102459,1.404734
179,62.625640,-0.239445,1.038648,63.160638,0.140966,0.137918,1.219447
180,62.625640,-0.239445,1.038648,62.262058,0.167918,-0.006685,1.150503
181,56.307393,-32.338751,0.744468,56.247635,-29.803681,0.167562,0.573097
182,56.307393,-32.338751,0.744468,56.287484,-30.986901,0.955901,0.461063
183,56.307393,-32.338751,0.744468,56.317343,-31.241355,-0.118732,0.499844
184,56.307393,-32.338751,0.744468,57.453454,-31.626101,0.570701,1.120340
185,56.307393,-32.338751,0.744468,55.765969,-30.757573,0.393129,0.706676
186,56.307393,-32.338751,0.744468,54.793133,-30.621240,0.335938,1.396116
187,44.560989,37.901998,24.026157,44.447285,35.974881,22.073219,0.904890
188,44.560989,37.901998,24.026157,44.404536,37.803884,22.449092,0.646350
189,44.560989,37.901998,24.026157,44.489974,36.194458,23.538382,0.685131
190,35.576787,5.757494,-32.215352,35.419838,4.626177,-30.080757,0.629114
191,35.576787,5.757494,-32.215352,35.498432,5.589217,-31.369271,0.417973
192,35.576787,5.757494,-32.215352,35.635397,4.759055,-31.129669,0.396428
193,86.721470,-6.952600,49.034016,86.810151,-6.544714,42.356096,2.150191
194,86.721470,-6.952600,49.034016,86.819995,-5.846014,46.060133,1.228065
195,86.721470,-6.952600,49.034016,86.716539,-8.005166,46.034423,1.766690
196,86.721470,-6.952600,49.034016,87.910798,-6.913089,46.254641,2.227753
197,86.721470,-6.952600,49.034016,85.986443,-6.827708,45.862424,1.486605
198,62.642469,0.153316,1.179927,62.776843,0.165102,-0.856432,2.094174
199,62.642469,0.153316,1.179927,62.549819,0.909210,-0.052386,1.538313
200,62.642469,0.153316,1.179927,62.793608,-0.601286,0.182662,1.844252
201,62.642469,0.153316,1.179927,63.268430,0.128358,-0.137859,1.723600
202,62.642469,0.153316,1.179927,62.194040,0.139339,0.136265,1.473678
203,56.277526,-33.137940,0.628777,56.177791,-29.437833,0.175893,0.853182
204,56.277526,-33.137940,0.628777,56.147817,-30.958414,1.151215,0.702367
205,56.277526,-33.137940,0.628777,56.177791,-31.288198,-0.326222,0.594642
206,44.560989,38.573724,24.555576,44.575171,35.399634,21.687655,1.279773
207,44.560989,38.573724,24.555576,44.518400,38.074832,22.139992,0.866109
208,44.560989,38.573724,24.555576,44.347443,36.023809,23.779829,0.969525
209,44.560989,38.573724,24.555576,45.455626,37.534265,23.294287,0.917817
210,44.560989,38.573724,24.555576,43.697564,36.538016,22.596927,1.189284
211,35.557220,5.975244,-32.493744,35.576787,4.464420,-29.692146,0.706676
212,35.557220,5.975244,-32.493744,35.498432,5.796544,-31.294176,0.598951
213,35.557220,5.975244,-32.493744,35.498432,4.607299,-31.107953,0.456754
214,35.557220,5.975244,-32.493744,35.926470,4.011549,-30.740257,0.439518
215,35.557220,5.975244,-32.493744,34.822574,5.134250,-30.839870,0.844564
216,86.790457,-7.375173,50.369302,86.770756,-6.400660,41.671149,2.632799
217,86.790457,-7.375173,50.369302,86.844596,-5.494897,45.904913,1.908887
218,86.790457,-7.375173,50.369302,86.677073,-8.363010,46.010671,2.102792
219,86.790457,-7.375173,50.369302,88.500151,-6.999566,46.934574,2.731906
220,86.790457,-7.375173,50.369302,85.594763,-6.778425,45.483116,2.059702
221,62.692913,0.018021,1.285743,62.692913,0.393907,-1.315731,2.400113
222,62.692913,0.018021,1.285743,62.751683,1.125719,-0.015118,1.930432
223,62.692913,0.018021,1.285743,62.600383,-0.773613,0.235689,2.064011
224,62.692913,0.018021,1.285743,63.516068,0.103488,0.086171,1.814089
225,62.692913,0.018021,1.285743,62.023478,0.107006,0.200956,1.710673
226,56.137820,-33.587553,0.685025,56.137820,-28.591037,0.059208,1.193593
227,56.137820,-33.587553,0.685025,56.127821,-30.926824,1.599079,0.943671
228,56.137820,-33.587553,0.685025,56.297440,-31.355207,-0.656765,0.758384
229,56.137820,-33.587553,0.685025,54.793133,-30.621029,0.335857,1.503841
230,44.589348,39.080730,25.054230,44.461522,34.784377,21.295232,1.546931
231,44.589348,39.080730,25.054230,44.518400,38.519984,21.880859,1.081559
232,44.589348,39.080730,25.054230,44.518400,35.472693,24.026488,1.240992
233,35.459165,6.196872,-33.091779,35.518043,4.116485,-29.376466,0.840255
234,35.459165,6.196872,-33.091779,35.498432,5.971691,-31.324554,0.698058
235,35.459165,6.196872,-33.091779,35.518043,4.294823,-31.150387,0.607569
236,86.726401,-7.382631,51.294784,86.731331,-6.011670,40.756525,2.796541
237,86.726401,-7.382631,51.294784,86.795381,-5.232917,45.990515,2.150191
238,86.726401,-7.382631,51.294784,86.662265,-8.655368,45.930892,2.447512
239,86.726401,-7.382631,51.294784,88.856275,-7.076506,46.836975,3.248986
240,86.726401,-7.382631,51.294784,85.154296,-6.764926,45.601065,2.413040
241,62.692913,-0.025526,1.846311,62.667699,0.419491,-1.537953,2.805159
242,62.692913,-0.025526,1.846311,62.701314,1.437844,-0.175081,2.313933
243,62.692913,-0.025526,1.846311,62.575109,-1.086743,0.316094,2.503529
244,62.692913,-0.025526,1.846311,63.786700,0.032630,0.100320,2.490602
245,62.692913,-0.025526,1.846311,61.688720,0.166702,-0.006561,2.227753
246,56.157811,-34.111467,0.829532,56.057745,-28.008156,-0.199174,1.292700
247,56.157811,-34.111467,0.829532,56.137820,-30.922880,1.719535,1.034160
248,56.157811,-34.111467,0.829532,56.157811,-31.480472,-0.796481,0.969525
249,44.575171,39.728151,25.632041,44.660130,34.017735,20.740215,1.917505
250,44.575171,39.728151,25.632041,44.603517,38.781360,21.746532,1.249610
251,44.575171,39.728151,25.632041,44.489974,35.281995,24.289163,1.508150
252,44.575171,39.728151,25.632041,45.906918,37.771183,23.529348,1.301318
253,44.575171,39.728151,25.632041,43.107774,35.994925,22.457990,1.883033
254,35.615875,6.631882,-33.791508,35.518043,3.810738,-28.866553,1.116031
255,35.615875,6.631882,-33.791508,35.459165,6.211596,-31.317070,0.943671
256,35.615875,6.631882,-33.791508,35.576787,4.194550,-31.076434,0.650659
257,35.615875,6.631882,-33.791508,36.593244,5.349437,-31.940633,0.935053
258,35.615875,6.631882,-33.791508,34.313907,5.050679,-30.634196,1.202211
259,86.765830,-6.879953,45.061009,86.672137,-6.519474,46.062362,0.762693
260,86.765830,-6.879953,45.061009,86.682007,-7.280179,46.031031,0.667895
261,62.499191,0.223957,-0.332754,62.516074,0.558052,0.016021,1.090177
262,62.499191,0.223957,-0.332754,62.676105,-0.036219,0.151686,0.797165
263,56.097805,-30.645110,0.261566,56.307393,-31.149401,0.704548,0.387810
264,56.097805,-30.645110,0.261566,56.077781,-31.211244,0.243679,0.288703
265,44.475751,36.458565,22.474465,44.361727,37.415475,22.660421,0.499844
266,44.475751,36.458565,22.474465,44.475751,36.687420,23.188924,0.366265
267,35.576787,4.713523,-30.612432,35.478806,5.448458,-31.418408,0.318866
268,35.576787,4.713523,-30.612432,35.498432,5.027979,-31.252449,0.262849
269,86.883934,-6.706716,43.372802,86.824916,-6.181005,45.907740,1.262537
270,86.883934,-6.706716,43.372802,86.731331,-7.716528,46.057327,1.361644
271,62.659291,0.182804,-0.463650,62.768458,0.772369,0.014129,1.516768
272,62.659291,0.182804,-0.463650,62.676105,-0.392537,0.102466,1.189284
273,56.247635,-29.803452,0.167600,56.287484,-30.986672,0.955939,0.495535
274,56.247635,-29.803452,0.167600,56.317343,-31.241124,-0.118694,0.521389
275,56.247635,-29.803452,0.167600,55.765969,-30.757346,0.393167,0.590333
276,56.247635,-29.803452,0.167600,54.793133,-30.621015,0.335975,1.361644
277,44.447285,35.975219,22.073361,44.404536,37.804221,22.449236,0.754075
278,44.447285,35.975219,22.073361,44.489974,36.194792,23.538528,0.659277
279,44.447285,35.975219,22.073361,45.067445,37.238670,23.194776,0.870418
280,44.447285,35.975219,22.073361,44.117983,36.442625,22.850131,0.435209
281,35.419838,4.626026,-30.080793,35.498432,5.589064,-31.369307,0.422282
282,35.419838,4.626026,-30.080793,35.635397,4.758901,-31.129705,0.616187
283,35.419838,4.626026,-30.080793,35.926470,4.011619,-30.740231,0.676513
284,35.419838,4.626026,-30.080793,35.003224,5.152568,-30.949466,0.469681
285,86.810151,-102.969747,72.149891,86.819995,-100.946470,76.051267,1.650347
286,86.810151,-102.969747,72.149891,86.716539,-102.809448,75.837341,1.727909
287,62.776843,0.164995,-0.856471,62.549819,0.909104,-0.052425,1.878724
288,62.776843,0.164995,-0.856471,62.793608,-0.601393,0.182623,1.465060
289,56.177791,-29.437582,0.175919,56.147817,-30.958164,1.151241,0.633423
290,56.177791,-29.437582,0.175919,56.177791,-31.287944,-0.326197,0.624805
291,56.177791,-29.437582,0.175919,57.453454,-31.625984,0.570699,1.318554
292,44.575171,35.399492,21.687874,44.518400,38.074687,22.140214,0.969525
293,44.575171,35.399492,21.687874,44.347443,36.023669,23.780052,0.805783
294,35.576787,4.464271,-29.692176,35.498432,5.796393,-31.294206,0.495535
295,35.576787,4.464271,-29.692176,35.498432,4.607148,-31.107982,0.646350
296,86.770756,-6.400727,41.671114,86.844596,-5.494962,45.904876,1.827016
297,86.770756,-6.400727,41.671114,86.677073,-8.363075,46.010634,2.120028
298,86.770756,-6.400727,41.671114,88.500151,-6.999632,46.934537,2.201899
299,86.770756,-6.400727,41.671114,85.594763,-6.778490,45.483079,2.473366
300,62.692913,0.393814,-1.315793,62.751683,1.125626,-0.015181,2.154500
301,62.692913,0.393814,-1.315793,62.600383,-0.773706,0.235627,1.878724
302,62.692913,0.393814,-1.315793,63.516068,0.103395,0.086108,1.956286
303,62.692913,0.393814,-1.315793,62.023478,0.106914,0.200895,1.874415
304,56.137820,-28.591132,0.059238,56.127821,-30.926918,1.599108,0.887654
305,56.137820,-28.591132,0.059238,56.297440,-31.355302,-0.656735,0.956598
306,56.137820,-28.591132,0.059238,54.793133,-30.621122,0.335886,1.288391
307,44.461522,34.783956,21.295021,44.518400,38.519565,21.880642,1.318554
308,44.461522,34.783956,21.295021,44.518400,35.472279,24.026264,0.991070
309,44.461522,34.783956,21.295021,45.675259,37.772584,23.456923,1.546931
310,44.461522,34.783956,21.295021,43.433606,36.173105,22.566532,1.003997
311,35.518043,4.116854,-29.376494,35.498432,5.972069,-31.324585,0.551552
312,35.518043,4.116854,-29.376494,35.518043,4.295202,-31.150417,0.767002
313,35.518043,4.116854,-29.376494,36.385513,5.257708,-31.828766,1.034160
314,35.518043,4.116854,-29.376494,34.579690,5.144825,-30.717737,0.844564
315,86.731331,-6.011624,40.756431,86.795381,-5.232872,45.990418,2.081247
316,86.731331,-6.011624,40.756431,86.662265,-8.655325,45.930797,2.438894
317,62.667699,0.419396,-1.538021,62.701314,1.437751,-0.175149,2.296697
318,62.667699,0.419396,-1.538021,62.575109,-1.086837,0.316026,2.275152
319,56.057745,-28.008031,-0.199120,56.137820,-30.922755,1.719590,1.090177
320,56.057745,-28.008031,-0.199120,56.157811,-31.480344,-0.796427,1.060014
321,44.660130,34.018014,20.740466,44.603517,38.781632,21.746792,1.577094
322,44.660130,34.018014,20.740466,44.489974,35.282264,24.289430,1.116031
323,35.518043,3.810605,-28.866590,35.459165,6.211461,-31.317108,0.749766
324,35.518043,3.810605,-28.866590,35.576787,4.194413,-31.076472,0.896272
325,86.672137,-6.519559,46.062419,86.682007,-7.280264,46.031088,0.999688
326,62.516074,0.558205,0.016045,62.676105,-0.036067,0.151709,1.137576
327,56.307393,-31.149743,0.704519,56.077781,-31.211587,0.243651,0.400737
328,44.361727,37.415249,22.660307,44.475751,36.687194,23.188809,0.512771
329,35.478806,5.448351,-31.418343,35.498432,5.027872,-31.252384,0.340411
330,86.824916,-6.180872,45.907767,86.731331,-7.716395,46.057353,1.641729
331,62.768458,0.772511,0.014177,62.676105,-0.392395,0.102514,1.732218
332,56.287484,-30.986882,0.955897,56.317343,-31.241337,-0.118736,0.659277
333,56.287484,-30.986882,0.955897,54.793133,-30.621221,0.335934,1.365953
334,44.404536,37.803759,22.449094,44.489974,36.194333,23.538383,0.870418
335,44.404536,37.803759,22.449094,45.067445,37.238205,23.194632,0.801474
336,44.404536,37.803759,22.449094,44.117983,36.442167,22.849988,0.741148
337,35.498432,5.588869,-31.369364,35.635397,4.758705,-31.129763,0.517080
338,35.498432,5.588869,-31.369364,35.926470,4.011422,-30.740289,0.620496
339,35.498432,5.588869,-31.369364,35.003224,5.152374,-30.949523,0.512771
340,86.819995,-5.846032,46.060127,86.716539,-8.005183,46.034417,2.262225
341,62.549819,0.909195,-0.052315,62.793608,-0.601300,0.182733,2.003685
342,56.147817,-30.958166,1.151290,56.177791,-31.287946,-0.326148,0.883345
343,56.147817,-30.958166,1.151290,57.453454,-31.625987,0.570748,1.301318
344,56.147817,-30.958166,1.151290,55.765969,-30.757462,0.393175,0.616187
345,44.518400,38.074750,22.140045,44.347443,36.023729,23.779882,1.072941
346,35.498432,5.796596,-31.294118,35.498432,4.607352,-31.107895,0.676513
347,86.844596,-5.494854,45.904858,86.677073,-8.362968,46.010616,2.572473
348,62.751683,1.125430,-0.015150,62.600383,-0.773902,0.235657,2.219135
349,56.127821,-30.926910,1.599136,56.297440,-31.355294,-0.656706,1.223756
350,44.518400,38.519666,21.880906,44.518400,35.472383,24.026532,1.409043
351,44.518400,38.519666,21.880906,45.675259,37.772688,23.457194,1.197902
352,44.518400,38.519666,21.880906,43.433606,36.173206,22.566793,1.370262
353,35.498432,5.971810,-31.324607,35.518043,4.294941,-31.150439,0.823019
354,35.498432,5.971810,-31.324607,36.385513,5.257444,-31.828789,0.982452
355,35.498432,5.971810,-31.324607,34.579690,5.144570,-30.717759,0.874727
356,86.795381,-5.232970,45.990423,86.662265,-8.655423,45.930801,3.111098
357,62.701314,1.437991,-0.175116,62.575109,-1.086598,0.316059,2.658653
358,56.137820,-30.922923,1.719507,56.157811,-31.480516,-0.796509,1.374571
359,56.137820,-30.922923,1.719507,57.453454,-31.626159,0.570624,1.400425
360,44.603517,38.781556,21.746543,44.489974,35.282185,24.289177,1.620184
361,35.459165,6.211242,-31.317006,35.576787,4.194196,-31.076371,1.016924
